Date,Customer Acquisition Type,Country,Product,Units,Price,Revenue,Delivery Performance,Return,Customer Satisfaction
9/21/2021,Ad,Spain,Product 4,19,400,7600,On-time,No,Good
9/22/2021,Ad,Poland,Product 4,32,400,12800,On-time,No,Very good
9/22/2021,Organic,France,Product 1,18,300,5400,On-time,No,Ok
9/22/2021,Organic,Norway,Product 2,41,500,20500,On-time,No,Good
9/22/2021,Returning,Poland,Product 1,25,300,7500,On-time,No,Ok
9/22/2021,Ad,France,Product 2,15,500,7500,On-time,No,Very good
9/22/2021,Returning,United Kingdoms,Product 1,13,300,3900,On-time,No,Very low
9/22/2021,Ad,Spain,Product 1,27,300,8100,Delayed,No,Good
9/22/2021,Returning,Poland,Product 5,18,200,3600,Delayed,No,Very good
9/22/2021,Ad,France,Product 3,46,100,4600,On-time,No,Good
9/22/2021,Ad,Spain,Product 1,35,300,10500,On-time,No,Ok
9/22/2021,Returning,Poland,Product 4,36,400,14400,On-time,No,Good
9/22/2021,Returning,United Kingdoms,Product 4,2,400,800,On-time,No,Ok
9/22/2021,Ad,Norway,Product 2,26,500,13000,On-time,No,Ok
9/22/2021,Organic,Germany,Product 2,23,500,11500,On-time,Yes,Good
9/22/2021,Ad,Germany,Product 5,30,200,6000,Delayed,No,Very low
9/22/2021,Ad,Norway,Product 3,49,100,4900,On-time,No,Very good
9/22/2021,Organic,Germany,Product 2,9,500,4500,On-time,No,Ok
9/22/2021,Ad,Poland,Product 2,32,500,16000,Delayed,No,Ok
9/23/2021,Returning,United Kingdoms,Product 2,32,500,16000,On-time,No,Very good
9/23/2021,Returning,Germany,Product 2,11,500,5500,On-time,No,Good
9/23/2021,Organic,United Kingdoms,Product 2,2,500,1000,On-time,No,Very good
9/23/2021,Returning,France,Product 5,5,200,1000,Delayed,No,Very good
9/23/2021,Ad,Germany,Product 2,34,500,17000,Delayed,Yes,Good
9/23/2021,Ad,Poland,Product 3,11,100,1100,On-time,No,Good
9/23/2021,Returning,France,Product 1,39,300,11700,On-time,No,Very good
9/23/2021,Ad,United Kingdoms,Product 1,43,300,12900,On-time,No,Good
9/23/2021,Organic,United Kingdoms,Product 2,3,500,1500,Delayed,No,Very good
9/23/2021,Organic,Poland,Product 4,7,400,2800,On-time,No,Very low
9/23/2021,Ad,Poland,Product 1,30,300,9000,Delayed,Yes,Very good
9/23/2021,Organic,Poland,Product 1,30,300,9000,On-time,No,Good
9/24/2021,Organic,United Kingdoms,Product 4,46,400,18400,On-time,No,Good
9/24/2021,Organic,Poland,Product 4,42,400,16800,On-time,No,Ok
9/24/2021,Organic,Germany,Product 2,49,500,24500,On-time,Yes,Ok
9/24/2021,Organic,United Kingdoms,Product 2,4,500,2000,On-time,No,Ok
9/24/2021,Returning,France,Product 5,18,200,3600,On-time,No,Very good
9/24/2021,Ad,United Kingdoms,Product 5,42,200,8400,On-time,No,Ok
9/24/2021,Returning,Germany,Product 2,18,500,9000,On-time,No,Ok
9/24/2021,Ad,Poland,Product 1,27,300,8100,On-time,No,Very good
9/24/2021,Ad,United Kingdoms,Product 2,1,500,500,On-time,No,Good
9/25/2021,Organic,Poland,Product 5,7,200,1400,Delayed,No,Ok
9/25/2021,Returning,Spain,Product 5,48,200,9600,On-time,No,Good
9/25/2021,Returning,Norway,Product 2,4,500,2000,On-time,No,Good
9/25/2021,Ad,United Kingdoms,Product 1,38,300,11400,On-time,No,Low
9/25/2021,Ad,Norway,Product 4,2,400,800,On-time,No,Very good
9/25/2021,Returning,United Kingdoms,Product 3,40,100,4000,On-time,No,Good
9/25/2021,Returning,France,Product 3,47,100,4700,Delayed,No,Good
9/25/2021,Returning,Germany,Product 5,8,200,1600,On-time,No,Ok
9/25/2021,Returning,Poland,Product 2,10,500,5000,On-time,No,Good
9/25/2021,Returning,Germany,Product 1,41,300,12300,Delayed,No,Very good
9/26/2021,Organic,France,Product 2,6,500,3000,On-time,No,Ok
9/26/2021,Organic,Spain,Product 4,29,400,11600,On-time,No,Good
9/26/2021,Ad,Spain,Product 2,47,500,23500,Delayed,No,Good
9/26/2021,Organic,Poland,Product 2,15,500,7500,Delayed,Yes,Ok
9/26/2021,Organic,Germany,Product 2,32,500,16000,On-time,No,Good
9/26/2021,Ad,Germany,Product 3,35,100,3500,On-time,No,Very good
9/26/2021,Organic,Germany,Product 2,36,500,18000,On-time,No,Good
9/26/2021,Ad,United Kingdoms,Product 2,6,500,3000,On-time,No,Very good
9/27/2021,Returning,France,Product 4,20,400,8000,Delayed,Yes,Good
9/27/2021,Ad,Poland,Product 1,41,300,12300,On-time,No,Ok
9/27/2021,Ad,France,Product 2,7,500,3500,On-time,No,Very good
9/27/2021,Returning,United Kingdoms,Product 1,36,300,10800,On-time,No,Good
9/27/2021,Organic,Poland,Product 4,25,400,10000,On-time,No,Ok
9/27/2021,Ad,Germany,Product 3,38,100,3800,Delayed,No,Good
9/27/2021,Returning,Germany,Product 2,20,500,10000,On-time,Yes,Very low
9/27/2021,Ad,Germany,Product 1,17,300,5100,On-time,Yes,Good
9/27/2021,Returning,Poland,Product 2,49,500,24500,On-time,No,Good
9/27/2021,Organic,Germany,Product 2,7,500,3500,Delayed,No,Good
9/27/2021,Ad,United Kingdoms,Product 1,20,300,6000,On-time,No,Very good
9/28/2021,Organic,France,Product 1,19,300,5700,On-time,No,Good
9/28/2021,Organic,United Kingdoms,Product 1,17,300,5100,On-time,No,Good
9/28/2021,Ad,Germany,Product 5,46,200,9200,On-time,No,Good
9/28/2021,Organic,Spain,Product 4,9,400,3600,Delayed,No,Good
9/28/2021,Returning,Germany,Product 2,40,500,20000,On-time,No,Good
9/28/2021,Returning,Spain,Product 1,34,300,10200,On-time,No,Good
9/28/2021,Organic,Spain,Product 3,17,100,1700,On-time,No,Good
9/28/2021,Returning,Poland,Product 4,39,400,15600,On-time,No,Good
9/28/2021,Returning,Poland,Product 2,15,500,7500,On-time,No,Ok
9/28/2021,Organic,United Kingdoms,Product 4,38,400,15200,Delayed,No,Ok
9/28/2021,Organic,United Kingdoms,Product 4,25,400,10000,On-time,No,Low
9/28/2021,Organic,United Kingdoms,Product 4,2,400,800,On-time,No,Very good
9/28/2021,Ad,Poland,Product 4,30,400,12000,On-time,No,Very good
9/28/2021,Organic,Poland,Product 4,36,400,14400,On-time,No,Ok
9/29/2021,Returning,Spain,Product 3,39,100,3900,On-time,No,Very low
9/29/2021,Organic,France,Product 4,38,400,15200,On-time,No,Very good
9/29/2021,Ad,Poland,Product 2,29,500,14500,On-time,No,Very good
9/29/2021,Ad,United Kingdoms,Product 4,12,400,4800,Delayed,Yes,Good
9/29/2021,Organic,Poland,Product 4,6,400,2400,On-time,No,Ok
9/29/2021,Organic,Poland,Product 2,47,500,23500,On-time,No,Good
9/29/2021,Organic,Germany,Product 4,8,400,3200,On-time,No,Very good
9/29/2021,Organic,France,Product 1,33,300,9900,On-time,No,Ok
9/29/2021,Returning,Germany,Product 1,14,300,4200,Delayed,No,Ok
9/29/2021,Organic,France,Product 3,42,100,4200,On-time,No,Very good
9/29/2021,Returning,Poland,Product 1,31,300,9300,On-time,No,Ok
9/29/2021,Ad,Germany,Product 4,49,400,19600,On-time,No,Very good
9/29/2021,Organic,France,Product 3,9,100,900,Delayed,No,Good
9/30/2021,Organic,United Kingdoms,Product 1,8,300,2400,On-time,Yes,Good
9/30/2021,Returning,Poland,Product 4,42,400,16800,On-time,No,Ok
9/30/2021,Returning,France,Product 5,40,200,8000,On-time,No,Good
9/30/2021,Returning,United Kingdoms,Product 2,18,500,9000,Delayed,Yes,Very good
9/30/2021,Ad,Spain,Product 3,46,100,4600,On-time,No,Very good
9/30/2021,Ad,United Kingdoms,Product 5,4,200,800,On-time,No,Good
9/30/2021,Returning,Poland,Product 1,9,300,2700,On-time,No,Ok
9/30/2021,Organic,Germany,Product 4,14,400,5600,On-time,No,Good
9/30/2021,Organic,Poland,Product 4,35,400,14000,On-time,Yes,Ok
9/30/2021,Organic,Germany,Product 5,16,200,3200,On-time,Yes,Good
9/30/2021,Ad,France,Product 2,22,500,11000,On-time,No,Ok
9/30/2021,Organic,Spain,Product 2,33,500,16500,On-time,No,Good
9/30/2021,Returning,France,Product 2,38,500,19000,On-time,No,Ok
10/1/2021,Ad,Germany,Product 5,25,200,5000,On-time,Yes,Ok
10/1/2021,Returning,Spain,Product 4,31,400,12400,On-time,No,Good
10/1/2021,Ad,Germany,Product 2,27,500,13500,On-time,No,Good
10/1/2021,Organic,Germany,Product 4,45,400,18000,On-time,No,Good
10/1/2021,Organic,Poland,Product 2,49,500,24500,On-time,No,Good
10/1/2021,Returning,Poland,Product 4,44,400,17600,On-time,No,Very good
10/1/2021,Organic,Poland,Product 5,13,200,2600,On-time,No,Very good
10/1/2021,Returning,Poland,Product 4,15,400,6000,Delayed,No,Ok
10/1/2021,Organic,France,Product 2,23,500,11500,On-time,No,Very low
10/1/2021,Returning,Germany,Product 4,48,400,19200,On-time,No,Very good
10/1/2021,Ad,France,Product 5,23,200,4600,On-time,No,Low
10/1/2021,Returning,Germany,Product 2,20,500,10000,On-time,No,Ok
10/2/2021,Organic,United Kingdoms,Product 3,2,100,200,On-time,No,Low
10/2/2021,Organic,Poland,Product 5,8,200,1600,On-time,No,Ok
10/2/2021,Returning,Poland,Product 4,7,400,2800,On-time,Yes,Very good
10/2/2021,Ad,Poland,Product 2,36,500,18000,On-time,No,Good
10/2/2021,Returning,United Kingdoms,Product 5,40,200,8000,On-time,No,Very low
10/2/2021,Ad,Poland,Product 1,34,300,10200,On-time,No,Good
10/2/2021,Ad,Germany,Product 4,47,400,18800,On-time,No,Very low
10/2/2021,Organic,Poland,Product 5,24,200,4800,On-time,Yes,Low
10/2/2021,Organic,Germany,Product 5,35,200,7000,On-time,Yes,Very good
10/3/2021,Returning,Norway,Product 1,36,300,10800,On-time,No,Very good
10/3/2021,Organic,Poland,Product 2,20,500,10000,On-time,No,Good
10/3/2021,Ad,France,Product 5,7,200,1400,On-time,No,Very good
10/3/2021,Organic,Germany,Product 5,47,200,9400,On-time,No,Good
10/3/2021,Returning,Germany,Product 4,45,400,18000,On-time,No,Low
10/3/2021,Returning,Poland,Product 2,40,500,20000,On-time,No,Very good
10/3/2021,Returning,Poland,Product 2,19,500,9500,On-time,No,Good
10/3/2021,Organic,Germany,Product 5,13,200,2600,On-time,No,Very good
10/3/2021,Returning,Poland,Product 2,14,500,7000,Delayed,Yes,Good
10/3/2021,Ad,Norway,Product 2,16,500,8000,Delayed,No,Ok
10/3/2021,Returning,Poland,Product 1,39,300,11700,Delayed,No,Good
10/4/2021,Returning,Poland,Product 3,1,100,100,Delayed,No,Good
10/4/2021,Returning,Germany,Product 3,8,100,800,Delayed,No,Very good
10/4/2021,Returning,Germany,Product 1,42,300,12600,On-time,No,Good
10/4/2021,Returning,Norway,Product 2,20,500,10000,Delayed,No,Good
10/4/2021,Organic,France,Product 1,48,300,14400,On-time,No,Very good
10/4/2021,Organic,Spain,Product 1,30,300,9000,On-time,No,Very good
10/4/2021,Ad,Spain,Product 2,25,500,12500,On-time,No,Good
10/4/2021,Returning,United Kingdoms,Product 2,21,500,10500,On-time,No,Very good
10/4/2021,Organic,Spain,Product 5,40,200,8000,On-time,No,Very good
10/4/2021,Organic,Germany,Product 2,3,500,1500,On-time,No,Good
10/4/2021,Returning,Poland,Product 2,46,500,23000,Delayed,No,Good
10/4/2021,Organic,Germany,Product 3,7,100,700,On-time,No,Low
10/4/2021,Returning,Germany,Product 1,12,300,3600,Delayed,No,Ok
10/5/2021,Ad,Germany,Product 2,23,500,11500,On-time,No,Ok
10/5/2021,Ad,Germany,Product 2,44,500,22000,On-time,No,Very good
10/5/2021,Organic,Poland,Product 4,16,400,6400,On-time,No,Very good
10/5/2021,Ad,France,Product 2,49,500,24500,On-time,No,Good
10/5/2021,Organic,United Kingdoms,Product 2,22,500,11000,On-time,No,Very good
10/5/2021,Returning,Germany,Product 4,20,400,8000,On-time,No,Good
10/5/2021,Ad,Germany,Product 3,35,100,3500,On-time,No,Very good
10/5/2021,Organic,United Kingdoms,Product 4,46,400,18400,On-time,No,Good
10/5/2021,Returning,Poland,Product 2,47,500,23500,Delayed,No,Good
10/5/2021,Ad,France,Product 4,21,400,8400,On-time,No,Good
10/5/2021,Returning,Poland,Product 4,29,400,11600,On-time,No,Very good
10/6/2021,Organic,Poland,Product 1,29,300,8700,Delayed,No,Very good
10/6/2021,Ad,Poland,Product 4,19,400,7600,On-time,No,Good
10/6/2021,Organic,Poland,Product 5,21,200,4200,On-time,No,Ok
10/6/2021,Ad,Norway,Product 3,7,100,700,On-time,No,Ok
10/6/2021,Organic,Poland,Product 4,3,400,1200,On-time,No,Very low
10/6/2021,Returning,Spain,Product 4,6,400,2400,On-time,Yes,Low
10/6/2021,Organic,France,Product 2,20,500,10000,Delayed,No,Good
10/6/2021,Returning,Germany,Product 4,33,400,13200,On-time,No,Low
10/6/2021,Organic,Germany,Product 2,15,500,7500,On-time,No,Low
10/6/2021,Returning,Spain,Product 2,34,500,17000,On-time,No,Very good
10/6/2021,Organic,United Kingdoms,Product 2,3,500,1500,On-time,No,Ok
10/7/2021,Organic,United Kingdoms,Product 4,17,400,6800,On-time,Yes,Ok
10/7/2021,Returning,Norway,Product 2,30,500,15000,On-time,No,Ok
10/7/2021,Organic,Germany,Product 4,26,400,10400,On-time,Yes,Ok
10/7/2021,Ad,United Kingdoms,Product 2,49,500,24500,On-time,No,Very good
10/7/2021,Organic,Poland,Product 4,48,400,19200,On-time,No,Very low
10/7/2021,Ad,France,Product 4,3,400,1200,Delayed,No,Good
10/7/2021,Organic,Norway,Product 4,19,400,7600,On-time,No,Good
10/7/2021,Returning,Germany,Product 5,45,200,9000,Delayed,No,Very good
10/7/2021,Returning,Poland,Product 4,21,400,8400,On-time,No,Good
10/7/2021,Ad,United Kingdoms,Product 2,18,500,9000,On-time,No,Very good
10/7/2021,Ad,Poland,Product 2,19,500,9500,On-time,No,Very good
10/7/2021,Organic,France,Product 4,3,400,1200,On-time,No,Very good
10/8/2021,Organic,Poland,Product 2,1,500,500,On-time,Yes,Ok
10/8/2021,Ad,Poland,Product 4,25,400,10000,On-time,No,Very good
10/8/2021,Organic,Norway,Product 4,49,400,19600,On-time,No,Very good
10/8/2021,Ad,United Kingdoms,Product 2,4,500,2000,Delayed,No,Very good
10/8/2021,Organic,Poland,Product 2,36,500,18000,On-time,No,Ok
10/8/2021,Organic,United Kingdoms,Product 4,35,400,14000,Delayed,No,Good
10/8/2021,Organic,Poland,Product 2,38,500,19000,On-time,No,Good
10/9/2021,Organic,Poland,Product 2,20,500,10000,On-time,No,Ok
10/9/2021,Organic,Germany,Product 1,19,300,5700,On-time,No,Very good
10/9/2021,Ad,Germany,Product 4,44,400,17600,On-time,No,Low
10/9/2021,Returning,France,Product 2,33,500,16500,On-time,No,Good
10/9/2021,Returning,Germany,Product 4,1,400,400,On-time,No,Very low
10/9/2021,Ad,United Kingdoms,Product 2,16,500,8000,On-time,No,Very good
10/9/2021,Ad,Poland,Product 5,40,200,8000,Delayed,No,Good
10/9/2021,Organic,Germany,Product 2,3,500,1500,On-time,No,Very good
10/9/2021,Organic,United Kingdoms,Product 5,16,200,3200,On-time,No,Good
10/9/2021,Organic,United Kingdoms,Product 2,43,500,21500,On-time,No,Good
10/9/2021,Returning,Spain,Product 2,24,500,12000,On-time,No,Good
10/9/2021,Ad,France,Product 1,48,300,14400,On-time,No,Good
10/9/2021,Organic,France,Product 2,31,500,15500,On-time,No,Good
10/9/2021,Returning,France,Product 2,47,500,23500,On-time,No,Low
10/10/2021,Organic,Poland,Product 1,35,300,10500,Delayed,No,Good
10/10/2021,Ad,United Kingdoms,Product 4,35,400,14000,On-time,No,Very good
10/10/2021,Organic,Poland,Product 4,7,400,2800,On-time,No,Good
10/10/2021,Organic,United Kingdoms,Product 2,14,500,7000,On-time,No,Ok
10/10/2021,Organic,United Kingdoms,Product 4,8,400,3200,On-time,No,Very good
10/10/2021,Returning,Poland,Product 4,7,400,2800,On-time,No,Very good
10/10/2021,Organic,France,Product 2,49,500,24500,On-time,No,Ok
10/10/2021,Ad,United Kingdoms,Product 1,48,300,14400,On-time,No,Good
10/11/2021,Ad,United Kingdoms,Product 4,31,400,12400,On-time,No,Good
10/11/2021,Returning,Poland,Product 2,18,500,9000,On-time,No,Good
10/11/2021,Organic,Germany,Product 4,10,400,4000,Delayed,No,Very good
10/11/2021,Organic,United Kingdoms,Product 2,32,500,16000,Delayed,No,Good
10/11/2021,Ad,Germany,Product 2,29,500,14500,Delayed,No,Good
10/11/2021,Organic,Poland,Product 2,12,500,6000,On-time,Yes,Low
10/11/2021,Returning,France,Product 1,39,300,11700,Delayed,Yes,Very good
10/11/2021,Returning,France,Product 2,15,500,7500,On-time,No,Very good
10/11/2021,Organic,France,Product 2,2,500,1000,On-time,No,Good
10/11/2021,Returning,Poland,Product 3,9,100,900,Delayed,No,Good
10/11/2021,Ad,Poland,Product 4,5,400,2000,On-time,No,Good
10/12/2021,Organic,France,Product 1,16,300,4800,On-time,No,Very good
10/12/2021,Returning,Poland,Product 4,35,400,14000,On-time,No,Very good
10/12/2021,Organic,France,Product 4,48,400,19200,On-time,No,Ok
10/12/2021,Organic,United Kingdoms,Product 3,9,100,900,On-time,No,Good
10/12/2021,Returning,United Kingdoms,Product 3,48,100,4800,Delayed,No,Good
10/12/2021,Ad,Poland,Product 1,24,300,7200,On-time,No,Low
10/12/2021,Returning,France,Product 4,35,400,14000,On-time,No,Good
10/12/2021,Returning,Germany,Product 1,39,300,11700,On-time,No,Low
10/12/2021,Ad,Poland,Product 2,23,500,11500,On-time,No,Ok
10/13/2021,Organic,Poland,Product 1,46,300,13800,On-time,No,Good
10/13/2021,Returning,Norway,Product 5,39,200,7800,Delayed,No,Good
10/13/2021,Organic,Germany,Product 4,32,400,12800,On-time,No,Good
10/13/2021,Ad,United Kingdoms,Product 1,31,300,9300,Delayed,No,Good
10/13/2021,Organic,United Kingdoms,Product 2,21,500,10500,Delayed,No,Very good
10/13/2021,Organic,Germany,Product 2,18,500,9000,On-time,No,Very good
10/13/2021,Organic,United Kingdoms,Product 4,4,400,1600,On-time,No,Low
10/14/2021,Organic,United Kingdoms,Product 4,17,400,6800,Delayed,No,Good
10/14/2021,Returning,Germany,Product 1,31,300,9300,Delayed,No,Very good
10/14/2021,Ad,Poland,Product 4,39,400,15600,On-time,No,Good
10/14/2021,Ad,Poland,Product 2,19,500,9500,On-time,No,Good
10/14/2021,Organic,Norway,Product 2,3,500,1500,Delayed,No,Very good
10/14/2021,Ad,Germany,Product 4,21,400,8400,On-time,No,Ok
10/14/2021,Organic,Poland,Product 4,27,400,10800,Delayed,No,Low
10/15/2021,Returning,Poland,Product 4,13,400,5200,On-time,No,Ok
10/15/2021,Ad,Poland,Product 4,38,400,15200,On-time,Yes,Good
10/15/2021,Organic,United Kingdoms,Product 1,30,300,9000,On-time,No,Ok
10/15/2021,Ad,Norway,Product 1,36,300,10800,On-time,No,Good
10/15/2021,Organic,France,Product 2,16,500,8000,On-time,No,Very good
10/15/2021,Ad,United Kingdoms,Product 2,41,500,20500,On-time,No,Good
10/15/2021,Returning,United Kingdoms,Product 5,33,200,6600,On-time,No,Very good
10/15/2021,Returning,Germany,Product 4,47,400,18800,On-time,No,Ok
10/15/2021,Returning,United Kingdoms,Product 2,32,500,16000,On-time,No,Very good
10/15/2021,Organic,Poland,Product 3,17,100,1700,On-time,Yes,Very good
10/16/2021,Ad,Spain,Product 3,29,100,2900,On-time,No,Very good
10/16/2021,Returning,Germany,Product 4,13,400,5200,On-time,No,Very good
10/16/2021,Organic,Germany,Product 3,13,100,1300,On-time,No,Good
10/16/2021,Organic,Germany,Product 5,27,200,5400,On-time,No,Good
10/16/2021,Returning,Spain,Product 3,21,100,2100,On-time,No,Very good
10/16/2021,Ad,France,Product 4,29,400,11600,On-time,No,Ok
10/16/2021,Ad,Poland,Product 2,6,500,3000,On-time,No,Very good
10/17/2021,Organic,France,Product 2,18,500,9000,Delayed,No,Very good
10/17/2021,Ad,Poland,Product 4,15,400,6000,On-time,No,Ok
10/17/2021,Ad,France,Product 4,1,400,400,On-time,No,Low
10/17/2021,Organic,Poland,Product 1,19,300,5700,On-time,Yes,Ok
10/17/2021,Organic,Germany,Product 2,43,500,21500,On-time,No,Very low
10/17/2021,Organic,Germany,Product 1,42,300,12600,On-time,No,Good
10/17/2021,Returning,United Kingdoms,Product 1,23,300,6900,On-time,No,Very good
10/17/2021,Returning,Germany,Product 1,43,300,12900,On-time,No,Ok
10/18/2021,Returning,Poland,Product 1,30,300,9000,On-time,No,Good
10/18/2021,Returning,France,Product 2,19,500,9500,On-time,No,Ok
10/18/2021,Organic,Spain,Product 2,11,500,5500,On-time,No,Ok
10/18/2021,Returning,Poland,Product 2,26,500,13000,On-time,No,Very good
10/18/2021,Ad,France,Product 4,36,400,14400,On-time,No,Very low
10/18/2021,Returning,Germany,Product 2,25,500,12500,On-time,No,Good
10/18/2021,Returning,United Kingdoms,Product 4,26,400,10400,On-time,No,Good
10/18/2021,Ad,Germany,Product 4,42,400,16800,Delayed,No,Good
10/18/2021,Ad,Spain,Product 5,40,200,8000,On-time,Yes,Good
10/18/2021,Organic,Poland,Product 3,41,100,4100,On-time,No,Ok
10/19/2021,Returning,France,Product 4,49,400,19600,On-time,No,Good
10/19/2021,Returning,Norway,Product 2,1,500,500,Delayed,No,Very good
10/19/2021,Returning,Germany,Product 3,29,100,2900,On-time,No,Good
10/19/2021,Ad,Spain,Product 2,1,500,500,On-time,No,Good
10/19/2021,Organic,France,Product 2,25,500,12500,On-time,No,Ok
10/19/2021,Returning,Poland,Product 2,43,500,21500,On-time,No,Good
10/19/2021,Organic,France,Product 1,30,300,9000,On-time,No,Ok
10/19/2021,Returning,Norway,Product 2,18,500,9000,On-time,No,Ok
10/19/2021,Ad,Norway,Product 2,43,500,21500,Delayed,No,Good
10/19/2021,Ad,Germany,Product 5,21,200,4200,Delayed,No,Ok
10/20/2021,Ad,United Kingdoms,Product 4,3,400,1200,On-time,No,Ok
10/20/2021,Returning,Germany,Product 2,9,500,4500,On-time,No,Very good
10/20/2021,Returning,Poland,Product 3,5,100,500,Delayed,No,Good
10/20/2021,Returning,Germany,Product 4,33,400,13200,On-time,No,Good
10/20/2021,Organic,United Kingdoms,Product 1,17,300,5100,On-time,No,Good
10/20/2021,Returning,France,Product 4,1,400,400,On-time,No,Good
10/20/2021,Organic,Germany,Product 1,4,300,1200,On-time,No,Very good
10/20/2021,Organic,Germany,Product 1,49,300,14700,On-time,No,Good
